seed,center_target_identity_fraction,center_target_identity_inputs,center_target_identity_packed_hex,continuous_grid_identity_cost,deployed_model_artifact_hash,deployed_model_hash,grid_family_identity_fraction,grid_family_identity_inputs,grid_family_identity_packed_hex,grid_pair_disagreement_fraction,labels_used,max_unique_predictions,mean_unique_predictions,method,optimization_steps,repair_report_hash,trainable_parameters
3141,0.7398373983739838,637,eef7f7bb7ffdede32b3bf5fffee9efeb6cdf77f363aefed1ef53effefee7876f4fa77bd7ffbf7f9ddb7fffbf5dfe3d49490f7fddfb75e77c1befffebff37f77e1e3bdf7e86b9ff7ef7ea9ffefddf79bfe8fbfebdbf75fdf1ad5ffebffbebb665fddcb5fdbbcf3037dec7df1f,0.12195121951219512,0c10646241067027692cbf89ded26417fe97a3899b43eb74c9bbed774c1bbdf3,44373033a3b4d346f69ab40b8f5b684ba587d3b41d36b3019d36d6dec5dbacde,0.6178861788617886,532,e4f3f7bb1775eda3291be5c3ae69efcb60d177f263a6f4d1ee53affefae7876a4ea379d7ffab7d9dcb71ffbb5db23d48490f769d7b35e7681befffebfc15f67e183b1e6e8631bf7ef5e296febddf59bfe8fbfc3daf547df1815b5cbb3bc9b2657d9cb5ec1acf3037dec74f17,0.2658120761101791,none,5,1.3495934959349594,no_repair,0,,0
3141,0.8745644599303136,753,fc3fff7fbff7fdefabffffffeeeffffbeeffe7ffef7fdefdefdbef7ff9dfbf3ffff7fff7ffbfffffef7bbffbff5675fdfd9ffffdff7ffeb7cfef67effdffe7fffffffe77bffffffffdeb3ffffd7ffdfeeffbff7feff3efffe7fff7feb7ddfeefffdef9fffffd77ffffffef1f,0.12891986062717775,9dff9d5ff3626865b9ad3b4f9f2ae91093425851d4e649719e65114fe1e3f713,23c924a17b003c474ca42812fc9167cda63861b81b5b6d765b0b965a18df99fa,0.7456445993031359,642,f43fff7f9ff5edc3abbfe17ba6e9efe264dde3f7eb77ceb4eddbaf78f8c7973dffe7fbd7ffbddbdfab79bffb8f1670fde91bfffdeb7feeb18fef67eff4b7e7ff7effbe77bffbfffef5e33efdfd7ffdfeebfbfe7faff3ef9fe5ff75fab38cfaedafdeb9effedd37f7fef7eb1f,0.12827461607949409,none,5,1.259001161440186,certificate_directed,280,b3739616e5b991cfacd8a5f0bc88b16cde86fce4752eec64dff565a49dfa8192,640
3141,0.8943089430894309,770,ed7ff77f7fffefe3effff7fffefbcffbf5fffbffeffff6b5ffffeffdfee7f7efdff3ffd7fffffffffffbdfefdff6fdfffbfffffdfb7defbfdfef7febfdf7f7ffdebffefeb7bffffffddbffffffdffffffffffdffeff77ffbfdffffff7ffdf3fdfffefffffedd77fffefffb1f,0.14401858304297321,d910e4ff309b5f3a51eae773f45c93d55977130f684913670c0912568ea7bd6c,5047056d6e8ac0984c918a85eda99274624503a3372928afd1413a1ddf8eb8ac,0.7502903600464577,646,ec7ff77b1fdfefe3aa1fe1fb6ef9c7ebf1df73ffabfef691eff7aff9eea7972fcf437fd77f3fffbfef7bdfeb9fb4f8fff90bff95e975ee395bef7febfdf7f7ff1ebffefeb739ff3ffdc95ffffddf7dfec9ffbdbfeff46ff1e97ffdff7bdcf27d7fdef3fe8add76befef7bb1d,0.11119714371746892,none,4,1.2903600464576075,logit_only,280,d3e222d4a6ef1efb7a99f8127e3929d9d1e85cc21b0a903b28d9ad170ef2e7f2,640
3141,0.835075493612079,719,fe3fff7fffffeff3ebbffffffe7de7fbf4fff7f3eb77fffdefdfaffdfebff3edefa5fff7ff7fdfbfebfffdff9ff639edfd9bffcdfb7deeff7bfbffeffffdf7fe9eb7fee6b7bdbf7efddb7ffffddffdffeffbfd7feff1edd3bd5ffdff7ffdea7deffefbffdaddfa3ffaf7ff1f,0.14750290360046459,717478ce21cc7cf8beb65f150ec32700e63260e9d7396b075ecdffd6f8ed47b0,b8a7743dbfc5361b05a834734fcecbca4974221e0b68eed89e008741561301e5,0.6875725900116144,592,ec35f77f7ffdcd83e23fe1e3e27dc7ebe4df53f36b77de99ef53aff9fcaff3ed6f81fad7fe2fdfbf6b79fdfb9f7631cddd9bf70dc37de6b95beb7febf5bdf7fe9e35fea6b73dbf3ef5c93f7cfd9f7dffe97bfc7faff165d1bd5ffdfb3bbce26de7dcbbf91add303fb2e3ab1f,0.16532599188425745,none,5,1.32404181184669,global_threshold,0,ed0e9300ef8bc45348b22b3c512a097de43fbf15be5966568e01bdf8873cbe8d,1
3141,0.8455284552845529,728,fc37f77bffdfffd7efcffdfbeef9c763e4dd7ff7efe7eff5ef73affbfdf7bdefffd7ffd7fdfffffffffffdfbffd6f4f7fb1bf7fdff5ffe759ffffffffddff6fffefffffef6fdff76ff4f7ffffddffffeef77fcffff73ffdfebfdfdf7b79fffffff9ef9fdfeff67beffffdf1b,0.08362369337979103,9110ffe348b7b917693c31a8cd83f9878ef5f25499ba90a6448471ad3ff614a5,e6909aa88caff5d22c0aef06a8a0bf274708393a8728db4bba97f7adaa2f33e1,0.7619047619047619,656,f437f77bffddddc7ad4fe1ebeee9c763e4dd6bf76fe7eff5ef73affbfdd7bdeffec77fd7fcffffffdf7ffdfbfd1634c7eb1bf7f5ff5dfe650fff7ffff5dfe67e5cfffffef6fdff76ff4f3dfdfddffdfee977fc3fef72ffddebdd75f7b79debef7f9eb1f9fadd67be7effdb1b,0.15128833828020816,repair calibration labels,4,1.2113821138211383,per_platform_qat,280,211bcd0edd9d65c0fa3f7e12f4417344f1b438cf8c1da78180baead6dac1211c,108928
5772,0.778164924506388,670,f67fffbf7fbfcfb3ebfbe5efe6efeffb77d5f7f3ef6dcab7ff5fcfdbfabff77f6feffb7ffcef7d3ccffffeefff977d52dfbf7a9d13dd5664ebffff7efd9defff5e774fff377bfe76ff6ed4f7bd1f7dfeff7bffbfabd5dbf9edadddffb7cfaee7fffdfdedfbddf8f7ffeffb15,0.14518002322880375,4e7aeaae601d203ed022bb8fa9278fa47255af1f82cee9d422906c325d8627c3,ae0263c1c2616b6bbdd699b37371e1bccc0c1302794f6a6007d810d4910cbae0,0.6329849012775842,545,f63ff6b93fbdcdb38979c5efe6efefb237d5f7f36b644a87ff5b4fd2ba87e37f6fef715ffceb7d34ccf3feebdf973442d52f7a9513d942400b7f677cf599ee7f5a760f7f0739b436ff4a94b59d1f79f6ee7b7bbfab55c9f9e52d5cffb3c8a223ffbc7ded92dd78b6ffcfeb15,0.22633744855967075,none,5,1.3310104529616724,no_repair,0,,0
5772,0.8861788617886179,763,f6ffff7b7fdfcfcfffbfffcfffefeffbfed76fffff6fdfffffffdf9afff7fbffefdfffdffdfffe9ffbffffefffd73ffff7fffeff3ffdffacdfffffeff5f77effff7e7fffb7fbff7fffff7dffffff7dfbefffffffff77efddfd7dfdfebbcfeffff7fff9defbff7bfffeffff17,0.11382113821138218,3257aabe47fdd0fc19493aef1b3447e39b6b30f5fe87f1916dd8b442fc3c6826,294ba6d468d5a0fc1f52402567fbe357fb8648fa55b32df06aaae055ba5dce3d,0.7723577235772358,665,e6f7f73b3fdfcfcbeb3fe7cffeebe73a7ed566ffef67dbfffffdcf9aff97fbffcf9bfedffc7f7c9eebffffebdfd737cbe7fffa9d3bfdeea4cfffff6ef5936effde7e6fffa7fbff3fffeb757fbdff79facbfffdffff756ddde56dddfe3b8ce6fbf7fdf9de7bff7b37fecfef17,0.1156565004803487,none,4,1.2346109175377469,certificate_directed,280,554a13b72540692b6327137991a7294cf6545d936928f740e330aad52fc926c9,640
5772,0.89198606271777,768,ffffffff3fffefffffffedfbf7ebedfeffdf76fbab67ffbfffffdffefef7affffeffffdffcffffbfebffffefffd739fbfffffffcbffdfef59fffffeef797ffffffff7fffa7fbff3ffffdfdfffddf7dfeffffffbfeffdfddff5fdfffffffee6fffffffdfafbfdffffffffeb1f,0.1207897793263647,5fdb028d785b14b196c499c1b69ee3647884d404c9ddce653a514cfad704b14c,fd5f858b2226c1ef4006d8d75196a37eb30040e17672a1b94d92c52c79fad378,0.7711962833914053,664,d4fff77b3ffdcff3efdfeddbf7ebedf67fdd66bbab65ffbffedfcf9af8d7affbeef7ffdffcef7f9eab7bfeebffd531fbddfff6901fdddea49fffefeef595eefdfbdf6fffa7fbff37f769fdffbd9f79fedf7bffbdef7cfddde56dfdfe33dea4effbbef9f8fbfd7bf7ffffeb1d,0.11544141896445415,none,4,1.2334494773519165,logit_only,280,e0f1d13f03967385dccfc8effac0edb70fc65e732f584888fc6545cef9c5b63c,640
5772,0.8478513356562137,730,f7ffff7b7ff54ffbfffffffff3ebe7fa67d76ff3ef65fef7ff5bfffafff7fbffefdffffffcefff9febfffdefff9737fbd7ffff941ffdfff5ebffefeef5fdfffff9f7ffff277bff3fff6f7dffbfbf7dffefff7fffefd5effff53dfdf73bbff6fff3fffdf9fbfdfefffedfeb1f,0.12427409988385596,70508ffcf4efe2591ebf18d118af510c1d036f7a36803ec146bdc6e27ee66a7b,293e91f876e3d8d2cb537b137dc25a0e40e56dcdd98dd886287b0a89f4a3fee1,0.7235772357723578,623,d4fdfe7b7fb54febfbfbedfbe36be5f267d567f3ef65fef7ff5bdf92fed7e3ff6ecff3fffceffd9ecbbffcebdf943572d5dffa9017d1fab5cbdfef6ef5f9faffd977eeff277bbd3eff6b3cf7bd9f71feeffb7ffdafd0effbe52dddf71b9eb6df63fcf1f87bfd7af7f6c7cb1f,0.154844352676331,none,5,1.2717770034843205,global_threshold,0,13e4bdfce8b3fb48d403ddecf2a7cb7ddacea368f18a413ac9f21161e02eeece,1
5772,0.8211382113821138,707,fc77f77fbffddfc7e3bfedcffefdef7bffdf73ff6b67dfddefdbcffabffbbbefefdbfbfffdbdffcfeff9ffebfffebd7bf79ff7bd6ffdff774fffeffff5d7effedc3fff7fe6f57ffffdff7ffdfdff7dfec937feffff7ceff9fbbdfff6ffbde2eff7bdf9fcffff26fef6dfcb1f,0.06387921022067367,1e6e33e5288cc73b2e7bd5ceae37a3396b4b4b86cacfa1b95c3e54f836e33c34,6e646fb1e77cc58b4a6f6443896895f34501c05415113ab181511c4fe516e471,0.7572590011614402,652,fc37f77fbfdd4fc7c33fe5cffef9ef7aff5d63fb2b67dfddef5acffabdfbbbefcfdbfbfffdbdffcfeff9ffebfffeb963f31ff7bd6f7def354fefefeff5d5effe5c3e7f7766f57f36fdef7ffdfdff6dfac937befcfd7ce7f9fbbdfff2bfbde2eff7bdf9f8fbdf22fef6dfcb15,0.17038757689164197,repair calibration labels,4,1.197444831591173,per_platform_qat,280,12e09b6d20e8ec406cd325beb64fcb7923aec11544a092bc9b15e753013130e9,108928
8119,0.8037166085946573,692,fef3f7fbff1fff83ed7ffde3f2ffefeb54dfeff6b337ffd7ff53ef79ffabffeeefdfffff7cfdfbefef7ddfebffbffff6feffffedeffdd3f9ab5fbffff67feebeffbeefff37f5fd72f5e35ffffddf5dfffdf3be5dff7feffbf3bdddfef3bfbfedf79af5e8dedfae76fedfdf1b,0.1045296167247386,466296e5d76aa2de17e1ce61c229a702e8496cf3e76b31a52b3e44e8d72a3ed5,99c6dfe8330ada8fab8d0dbfefaf8a4e25703b2e390cb011b53a0e755198857d,0.6991869918699187,602,fe73f77bff1fdd82691ff1e3b2fdefeb54db4ff62337dfd5fa42ef59ff8b9beeefdbfddf7cfdfb2fef79dfebbfbf3df66cbff7656fddd3b90b4fbffdf65feebede3ecfef27717d72f5415dfeed9f4dfafdf3be5dff7d6fbbe1bdd4fe739fbeedd59af1e0dadfae36fecfdf1b,0.192497956725599,none,4,1.2950058072009292,no_repair,0,,0
8119,0.8606271777003485,741,fff7ffff3f9fffdf6d9ffde3fbf9fffef9ff66f77bffdf9eff7feffdfef3dbefebf7fefffdffdfff7b7dddefbffff6e7ff1bff6dffdddfe7dbef7fffb6dfffffddffff776ff7fff2fde9ffffe5df7fffedffbfdf7fff7f9fe3fdf7ff7ffffffdffbff5fbffffffffffdfff19,0.11149825783972134,ae331c1b92dce3d3a214db5a394c78c829bf518c90f883bceeb024a1482b41a1,4002b431622e774ecf24a3802ede387367933d69b062e9c3f6b7a951b134b551,0.7491289198606271,645,fe37f7ff3f9f7fc6648ff1c3fa79effef0df26f67bffcf9eff7fefe9fab3d9efead7feff79fddf6f7b7dddefbfeef6e7ff0bf76dffdddfe50b8f3eeeb45deefecdbfdf7766f7fff2fde9ffffe55777efe9bbbe1d4f7d6f9fa3fdf5b65fffffddf7bfd5e2ffdf7efefbdfdf10,0.13861286761015756,none,5,1.248548199767712,certificate_directed,280,b46ef39d46b6a6137912b803a382a27140df759b9e3c851071153cb84109abd2,640
8119,0.9036004645760743,778,fef7f7dfffdfffcbe7ffefe3fefffffffedfdeffff7fdffeffffeff9ff8bffffffdbff7f7fbfffffeffffffbbffffff7bd7bf7f7fffdfffd3fffffbfbefde7bfff9fdffffff77fffffe77fffffdfdfffefffbd7effff7fbffffdffff77fffdfbfbfef5ffffffffffffffff13,0.1149825783972126,d8f9db7d96488fa34aa8478406d06c8ba5f3f11a5de6e63ca9b7f463e3394e18,a8cb4d7e12729bb7362baadbbc6e16e0ec454f4f548e1453c1557d83eb29addc,0.7886178861788617,679,fef7d7dbbf1ffbcaa1bfe3c3fe79fffafadfdeffdf6fdf96f7dfef71fe83b76fefdbff5f7fbfff2f6ffbdfebbf6fffc7bd7bf7e7fffddfb50bbfffbcbcfde73ffc1fdf6fff777d77fde77ffde5df5fffefffbd5cff7d7fbfe7fdffbe77affde95b9ef5fedeffee6fffffff11,0.10488808591789622,none,5,1.2264808362369337,logit_only,280,0b60951211d61f1ccf41f43bca5fc96a81f16b19adaf18b98da4502e898b9622,640
8119,0.8652729384436701,745,fef7f7fbff1fffcbef1ffdfbf6fdefff76dffffebb7ffff6ff5bef79ff9bbfefefdfffff7efdffefefffffffbffffef7f9fff7f7efffd7bf9bbffffff6ffeebfdfbeffff3f757ff7f5ef7ffff5df5ffffffbbffdff7f6ffafbfdd5fe7ffffffffbbffde5fbdfef77ffdfff1b,0.1370499419279907,d5fa5de08104c72c8a68adb9749b74acef4105142d719e3d4f5914220653a611,ff04447b41686363f0bf116d70c05b25b92aa87121a24e500915bb8f8204e727,0.7282229965156795,627,fe37f77bbd1fdfc3671ff9f3f26deff356dfeef2b37fdff6ff53ef59ff8397efebdfffdf7cbdff2def7ddffbbdff7ee2b89bf7f76bffd6bd8b1fffbdb6ddeebedc36efe727757d76f5615dffe5df4bfefd7b9e596f7f6ffaf1fdd5fe739baeedd3bbf9e0dbdfe776fecfdf1b,0.1439755667397944,none,5,1.2775842044134726,global_threshold,0,f6de77200f2d07969210d1545baf1d290fa6fc80ac16ca6b6e0cdb97754e798e,1
8119,0.8373983739837398,721,fdf7ffffbf5f6fd6f58ff7c3f2bdeffffaff66ff3bffffd4eff0ef7dfff7fbefffdfffff7cbdffeffff9dfffff77b5f3ff1bffedff7fffa79fffbfeef5776ebfffbefff7fff7ffbffdf35ffffddffbffe9ffbe1d5f7b7ffffbfdfdfab7bffffdf7fdd3d4cffffffffb5fff1f,0.08594657375145176,d16c02e2d9fa385121a53d0c780774a2ed281b790cf84bddeaf27dfd3336cd88,e100ee7650474afdaddc12f665fd0e49370a7386fc66041d442743968ee16a10,0.7514518002322881,647,fcf7f7fbbf5f6fd6f58ff1c3f2b9efeef2fd46fe3bf7ced4eff0ef7df9b3fbefffd37fff7cbdfeef7f79dffbff77b131ff1bffe56f7ffb839fffbeeef57762bcffbefff7fff57fbbfde35ffbfddf79ffe977be1d5f7a77ddc3fdfdb2b3bfffedf5dcd1d4cadfeffefa5fdf1b,0.15480133637315208,repair calibration labels,5,1.2125435540069687,per_platform_qat,280,97fe1e962925628c4f1928596d38b99ee0d28fa4a2bf8516b5fe3ebb894a8747,108928
